rating,review_text
1,Ürün indirimdeyken stok amaçlı almıştım YVZ TRADE satıcısından ürünü bu gün açtım ve kokusu tamamen farklı. Elimde ki boş şişe ile karşılaştırdım dış etiket baskısı vs hepsi farklı ürünün sahte olduğu çok belli. Keşke ilk aldığımda baksaydım hiç aklıma gelmedi ne yazık ki.
1,Kargocu evde olduğum halde teslimatı yapmadı
1,cildimi asiri irite etti karma ciltliyim
1,Bir etkisini hic goremedim
1,Ürün sahteymiş üts diye bir program var bandrolü okutuyorsunuz bu ürünün sahte olduğunu kayıtlı olmadığını gösterdi program almayın bu satıcıdan hiç bir şey
1,Yüzümde inanılmaz yanma hissiyatı oluşturuyor. Bioderma bu şekilde değildi. Daha iyi diye aldık paramız çöp oldu. Gün içinde yüzüm geriliyor yüzümü roche kremle kremlememe rağmen.
1,yorumlara bakarak ve internettwn bakarak aldimm çok övülüyordu ama asla degmezmis bu kadar paraya cildimi yaktı oysa ki cildime uygun bı üründu aldanıp aldim iyi bir doktora gidip doğru olanı alın şuan yüzüm yanıyor sivilcelerim çıkdi 😭
1,Ürün orijinal değil almayın
1,Bu satıcıdan hiçbir şey almayın her şeyi sahte güvenin cidden indirim indirim yapıyor sahte malları yolluyor hemen iade
1,Bildiginiz piril kokuyor agır parfum var asla hassas ciltlere tavsiye etmiyorum
1,yüzüme sürdüm 10 saniye beklettim yüzümü yakti alerji yapti çok kötü bir jel ben bu yüzle sokaga bile cikamam makyaj bile kapatmiyor magdurum😓😓😓😓
1,başarılı bir ürün
1,Sahte ürün gönderiliyor almamanızı tavsiye ederim
1,Eksik geldi ürünğm iki adet sipariş ettim tek ürün gönderildi
1,"Yorumlardan okuyarak almıştım. Yağlı bir cildim var, kurutacağını sandım ama normal bildiğimiz sabun bile daha iyi kurutuyor."
1,4 gündür sabah akşam kullaniyorum minik minik sivilceler cikartti iyi dediniz ama jel biraz garip kalin yapili karma cilttr gerginlesme yapiyor o kadar para verdim Allah sizi ne yapmasin celenes urunleri bundan daha iyi hemde uygum fiyatli
1,Cildin karma fakat Yüzümü aşırı kurutuyor ekstra bir fark yok fazla abartmalar ya cidden yazık
1,Orijinal olduğunu düşünmüyorum. Barkod okunmuyor ve kutu orijinal kutudan farklı
1,Markaya güvenip almıştım. Tek kelime ile hayal kırıklığı. yağlı cildimi 1 haftada kurutup pul pul döktü. cildimi aylarca düzeltemedim. rezillik resmen
1,Allah sizi ne yapsın ürünün içinden sabun çıktı aa dava edicem sizi Allah'ın belalari yorumlar iyi diye aldım bir sürü influencer da bu ürünü paylaşmış içinde sabun var bildiğim dümdüz el sabunu mahvolun inşallah
1,Hassas bir cildiniz varsa sakın almayın kötü sonuçlar veriyor.
1,Ürün elime geçseydi şayet değerlendirirdim kargom aras kargoda kayboldu. Ne trendyol asistan ne de kargo şirketinden malesef çözüm bulamadım
1,Satıcıya tavsiye mng kargo ile calışmaya devam ederseniz cok müşteri kaybedersiniz.
1,Ürün çok kötü. Yüzümde sigara yanıkları gibi lekeler oluşturdu ve aşırı derecede kuruttu hiç memnun kalmadım. Ürün bence orjinal değil. Yüzümde kızarıklıklar oluştu
1,Ürünüm elime ulaşmadı maalesef 300 tl uçtu gitti sendeo kargodan şikayetçiyim yoldan toplamıyoruz parayı trendyolada guvenmiceksek napıcaZ
1,Urun basta güzeldi sonradan cıldimi bozmaya basladi sahte almayin eczaneden alin
1,La Roche posaydan almama rağmen cosmolog kutusunda geldi ve her yeri çizik pislik içinde reziilij resmen fotoğraflarını koydum. Orjinal olduğunu düşünmüyorum
1,"eşim yüz yıkama jeli, toniği ve kremleri birlikte aldı ve ürünler cildinde yanık yaptı"
1,ürünü ilk defa kullanıyorum bilmiyorum bisey anlamadim
1,Uzun zamandır almak istiyordum sonunda sipariş verdim. Yorumlarda birinin daha yazmış olduğu gibi bildiğin bulaşık deterjanı kokuyor. Çok üzgünüm iade..
1,Soldaki orjinal sağdaki yeni alım Ürün orijinali ile hiç bir alakası yok ayrıca kokusu bile farklı aldığım ürünün son kullanma tarihi yazmıyor iade istiyorum ve iki ürün almama rağmen tek ürün gönderimi yapıldı iletişimdede ürün elimizde kalmadı tedarik edemiyoruz diyolar
1,set olarak siparis ettim verdigim parayi hak etmedi boyun bolgemde sivilcelenmeye kasintiya sebep oldu ayrica krem o kadar yakiyor ki suratimi hemen kizartti sadece kremi degil tonigi de asiri alkollu ve o da cok yakiyor onermiyorum
1,"Yağlı / Karma ciltler almasın. Yüzümde kırmızı, ağrılı ve çok zor geçen, lekeli sivilceler yaptı. 4 ay kullandım ve üründen olacağına ihtimal vermedim. Ürünü bıraktıktan sonra yüzümde iyileşmeler başladı."
1,"Bu ürünü inanarak aldım fakat inanılmaz kötü , cildimi mahvetti ve sivilcelerimi dahada çoğalttı bu tarz ürünleri almadan önce doktorunuza göstermenizi tavsiye ederim . Bilginize."
1,ürün gerçek mi değil mi anlayamadım. çok bı etkisini de göremedim
1,Benim yüzümü kuruttu
1,ürün abartıldığı kadar güzel değil bence yüzümü yıkadıktan sonra kremi sürdüm baya yaktı onuda geçtim baya cildimi kuruttu cildim normalde bu kadar hassam olmamasına rağmen bence bakarken iyice tehşis edin
1,Yarısı dökülmüş bir şekilde geldi böyle özensiz kargolama görmedim o kadar para veriyoruz yazık cidden
1,cildimi çok kuruttu. nemlendirici kremle birlikte kullanıyorum ama yine de yüzümde kil maskesi kalmış gibi bir etki bırakıyor. ayrıca cildime de fayda etmedi. bu arada yüzüm normalde çok yağlıdır.
1,"Acayip kurutuyo,burun kenarlarim çok soyuldu döküntü gibi ve ben yüzümde karıncalanma ve gerginlik hissttim hemen kullanmayı bıraktım.kocaman şişe ziyan oldu param boşa gitti kesinlikle hassas ciltler için uygun değil"
1,sürekli yapılmaması gerekiyor cildi kasinditiyor
1,Cildim cok kötü oldu. Kırmızı lekeler cıktı geçmiyor.
1,18 Nisanda vermiş olduğum sipariş 22 günde teslim edilmediği için müşteri hizmetleri aracılığıyla iade süreci başlattım. Yarın kargoda yazmayın en azından!!
1,Eksik ürün gönderdiniz hemen ilgilenmenizi istiyorum
1,Aldığım ürünün orijinal olup olmadığını öğrenmek için üst kaydına baktım fakat kayıtlı değil sahte ürün satın almış oluyorum. satıcının bana ulaşmasını istiyorum
1,Ağız çevremde koyulaşmaya sebeb oldu şikayetlerine baktığımda yalnız değilmişim cilt doktoru yanık demiş benim iyileşmiş hali 3 günüm ilk gün daha kötüydü
1,Hasas cildimde kuruluk yaptı tonik ve duo kremi sürünce yüzüm kızarıyor birdaha almam
1,Yüzümün her yeri sivilcelendi beğenmedim
1,Kargodan gelen kutu yırtıkdı. Ürünler eksik olmadığı için iade etmedim fakat ürünlerin kapakları açık ve jelatini yoktu. Kullanırken orijinal olmadıklarını hissettim ve Seri numaralarına göre arattım orijinal ürün değiller
1,yüzümü çok kuruttu yağlı bir cildim olduğu halde hiç memnun kalmadım parama yazık çok üzülüyorum
1,faydasinu gormedimmmm
1,güncelleme yapiyorum : yağli cildimi deli gibi kuruttu suratim pul pul dökülüyor resmen bitiremedim inanılmaz gerginlik yaratiyor hem cildimde hem bende😑 bulaşık sabunu gibi kokusu var
1,Ürün orjinal degil barkodu okunmuyor.
1,Ürün güzel teşekkür ederim
1,Ürün sahte. Üzerindeki barkod üts de kayıtlı değil. Koruma bandı olmadan geldi. Bakanlığa şikayet ettim. Cosmologtan almayın sahte ürün gönderiyorlar
1,Deterjan kokuyo ve tadiyo yemedim ama tadi geliyo yani akwndlsğw
1,Sahte ürün almayın sakın cildi aşırı tahriş ediyor
1,Kargo hasarlı ve ürün eksik geldi.
1,Herkes çok memnun ama bana asla işe yaramadı
1,nedense yüzümde sivilceler çoğaldı
1,urun orijinal degilmis uts mobilden barkodunu okuttuk almayin sakin
1,özensiz paketleme ve sonuç
1,Maalesef sahte ürün satıyorlar hem insanlardan fazla para alıyorlar hem de sahtesini gönderiyorlar yatacak yeriniz yok. Direk iade
1,Aldiktan sonra fiyati dustu😡😡😡😡😡😡😡😡😡
1,"Ürün cildimde yanma ve kızarıklık yaptı, karma ve hassas bir cildim var önermiyorum. Tonik ve effaclar krem ile birlikte uyguladım, herhangi bir cilt problemim bulunmamasına rağmen bende kötü reaksiyon gösterdi, doktorunuza danışmadan kullanmayınız"
1,ÜRÜN ORİJİNAL DEĞİL !
1,Olduğundan daha açık renkli ve içinde ki jel çok katı ????
1,Ürünün kapağı kırık ve kutuya dökülmüş olarak geldi. Paketleme oldukca özensizdi hatta kutunun ağzı bile açıktı geldiğinde. Memnun kalmadım kesinlikle!!
1,Ürünü araştırdım barkoduyla ütsye baktım ve sonuç bulunamadı yazdı orijinal değil sanırım iade ediyorum
1,bütün yüzümü tahriş etti inanamıyorum
1,yüzü kurutuyor makyajı cıkarması güzel kalıntı bırakmıyor sadece bulaşık deterjanı gibi kokuyor ama olmazsa olmaz bir üründe de değil abartılacak bişeyi yok
1,La rochanın bu ürününü uzun zamandır kullanıyorum. Çok memnun kaldığım severek kullandığım bi yüz temizleme jeli. Fakat bu satıcıdan aldığım ürünün orijinal olmadığını düşünüyorum çünkü kullandığım ilk andan itibaren cildimde sürekli olarak sivilcelenme yaptı. Öncesinde hiç olmazdı böyle bir şey. Hiç memnun kalmadım. Hiç kimseye de önermiyorum. Kim
1,çok üzülerek bir ümitle aldığım onca para döktüğüm güvendiğim marka cildimi pul pul döktü kıpkırmızı kızarttı ve yaktı. yorum yapmadan önce kullanmak istemiştim . iyi ki öyle yapmışım . akneli ve yağlı bir cildim olmasına rağmen bana yaramadı . şimdi bu kızarıklığı ve döküntüyü nasıl düzelteceğimi düşünüyorum. alıp almamak size kalmış . satıcı güze
1,22 yıldır yanağımda çıkmayan sivilceler jel sayesinde çıktı. Keşke paramı çöpe atsaydım da bu jeli almasaydım daha mutlu olurdum
1,klasik bir yüz yıkama jeli ne çok abarttınız teşekkürler
1,Yuzu kurutuyor tavsiyye etmiyorum
1,Ürün böyle geldi şeffaf olması gerekirken yapısı ve rengi farklıydı renk farklılığını görselden anlayabilirsiniz galiba merdiven altı ürün bilemiyorum umarım satıcı mantıklı bi açıklama yapar
1,Ürün çok pohpohlandığı için denemek istedim. Beklentim çok fazlaydı ancak umduğum gibi olmadı. Karma yapılı bir cildim var. Genelde sivilceler anlımda çıkıyor veya çenemde. Ancak bu ürün yanaklarımda da pütürlenmeler ve ardından sivilceler çıkardı. Acaba önce kusacak sonra düzelecek mi diye kullanmaya devam ettim ancak anlım da hiç görmediğim sivil
1,Yani ben ilk defa kullandığım için bilmiyorum bu şekilde oldu içi ve deterjan gibi kokuyor arkadaşımınkini kullandığımda bu şekilde olmamıştı normalmi bu şekilde olması?
1,Ben bi etkisini göremedim. Sahte olabilir kokusu bi tuhaf bulaşık deterjanı gibi
1,Bitti ve yenisini alamadığım için 1 yıldız
1,ÜRÜNÜM BOZUK GELDİ ! RESMEN TARİHİ GEÇMİŞ ÜRÜNÜ GONDERMİŞ COSMOLOG . PAKETLERKEN BİLMİYORMUSUNUZ BOZUK OLDUĞUNU ?
1,Ürünü beklerken iade oldu benim haberim yokken şuan aynı fiyata alamıyorum da olan bana oldu başkalarının hatası yüzünden satıcıdan ses yok temsilciler bi şey yapamıyor ona göre alın
1,Sahte ürün
1,kötü paketlenmişti neredeyse düşecekmiş
1,Ürün çok kötü influncer abartması 1 haftadır kullanıyorum yüzümü aşırı kuruttu yüzüm pul pul dökülüyor hiçbi nemlendirici de işe yaramıyor normalde yağlı bi cildim var ürünü o yüzden aldım ama yüzüm çok kurudu nemlendirici etkisi falan da yok param boşa gitti
1,Yorumlara bakarak ve la roche kalitesine aldanarak almıştım keşke almasaymışım Hayatımda gördüğüm en kötü jel yüzümde olmayan sivilceleri çıkartı hiç bir şekilde temizlik hissi vermyr yüzüm mahvoldu pişman oldum aldığıma
1,sahte urun
1,Sahte almayın
1,Cildimi kuruttu aşırı hemde
1,Satıcıyla iletişime geçip almıştım orjinal diye ama üts de kaydı çıkmadı
1,Yaklaşık bi 4 gün kullandım çenem ve hic cikmayan bolgelerde bir sürü sivilcelerim oluştu. Normal midir bilemedim. Sinirlerim bozuldu. Tonik elimde kaldı. Yazık.
1,orijinalliğinden emin olamadim iade
1,ürünüm cosmolog satıcısından geldi O satıcıdan isteseydim oradan sipariş verebilirdim ki fiyat olarak daha düşüktü.
1,"Ürün böyle geldi bozuk gibi. Hemen ÜTS kaydına baktım, ürün kayıtlı değil. İade edeceğim"
1,Ürünün paketlenmesi çok kötüydü resmen ağzı açık geldi
1,yüzümü aşırı kuruttu maalesef 2kereden sonra kullanamadım.
1,Yanında tester beklerdim
1,cildi cok kurutuyor kilcal damarlari daha belirginlestiriyor benim cildim hassas oldugu icin kullanamadim
1,çok fazla kusma yaptırdı
1,Su ile yıka daha iyi hiç bir ekti yok ALMAYIN PARA TUZAKLARI
1,Kapağı kırık normalde kapak kısmında olan emniyeti olmadan geldi çok kötü paketlenmişti ve kirli bi şekilde geldi
1,Orjinalliğinden şüpheliyim
1,merhaba yüz temizleme jelinden almıştım ancak yanlış ürün gelmiş. jeli de indirimden almıştım zararımın karşılanmasını ve ürünün siparişimin doğrusuyla değiştirilmesini talep ediyorum.
1,Şaka mı bu gelen ürün bu
1,Kargom açılmış olarak geldi yazıklar olsun ürün kullanılmış tekrar kutuya konulmuş trendyol güvencesi olduğu için almıştım bir daha asla allmam
1,290.5 tlye aldım 278den indirime girip 272 olmuş gözüküyor indirim dışında buradan bir şey almaya değmez çünkü bunu sürekli yapıyorlar bazen fark olması gerekenden fazla olabiliyor
1,"Her zaman kullandığım jel şeffaf ve su gibiydi kıvamı, bana gelen şampuan kıvamlı beyaz renkte ??!"
1,"KESİNLİKLE SAHTE ÜRÜN, Sakın almayın."
1,sahte ürün geldi almayın sakın paketlemesinden belli qr kodu bile yok.
1,Yüzümü mahvetti. Doktara gitmem gerekiyor.
1,Ürün orjinal değil la roche şeffaf bir yapıda olmalıdır ayrıca zaten arkadaki etiketinden de belli kesinlikle bu satıcıdan almayın
1,bu kadar ürün sparis ettim herkese hediye gitmiş bir tek bana gelmedi
1,Üts kayıtlı değil jel formunda değil krem basıp sarıp yollamışlar kutusu bile yok ilk defa trendyoldan aldığım bir ürün böyle oldu parama yazık 299 tl almıştım iade ediyorum
1,Sivilcelerimi çok kusturdu 1 haftadır kullanıyorum umarım etkisi ilk kusturup sonra geçirmek olur
1,ürün iki haftadır elime ulaşmadı . ilgili MNG kargo firması ile çalışmak büyük bir hata size tavsiyem daha kaliteli firmalarla çalışmanız . ürün MNG firmasının kardelen şubesinde bulunuyor. Belirttiğim adrese getirmediler bugün 5 defa aramama rağmen cevap da vermediler. Trendyol asistanlarina ilettim çözüm uretemediler.. beni bu şekilde mağdur etm
1,Bozuk ürün geldi ürün mikrop üretmiş görüntüsünden belliydi iade ettim
1,"toleriane sensetive creme ve cilt temizleme jelini aldım bir kaç haftadır kullanıyorum.Ama cilidimin çene bölgesinde kuruluk, kızarıklık ve döküntü yaptı. Asla beklentimi karşılamadı."
1,Aniden içinden beyaz şeyler çıkmaya başladı sebebi nedir?
1,Kokusu boğazımı tariş etti ve boğazımdq kuruluk yaptı.Alerjik durumunuz varsa asla almayın kullanmıyorum.
1,Ürün orijinal değil sakın almayın rengi kokusu değişik orijinal ürün kullananlar anlar ayrıca orijinal üründe son kullanma tarihi kabartılı olur bunda öyle bir şey yok paranıza yazık almayın bir de ürünün barkod numarası aynı olan birkaç yorumla da karşılaştım bu da orijinal olmadığının kaniti
1,Ürünün faydası var mı yok mu bende bilemedim güzel yorumları okuyunca faydası var zannediyorum kötü yorumları okuyunca faydası yok zannediyorum kullanmaya korkuyorum bence bu korkuyla yüzünüze sürüceğinize hiç sürmeyin daha iyi (DİP NOT: EĞER KULLANICAKSANIZ VE TEREDDÜT EDİYORSANIZ KÜÇÜK BOYUNU ALIN BENİM GİBİ DİREK BÜYÜK BOYUNU ALMAYIN PARANIZA YA
1,La Roche posay satıcısından alırken cosmologtan ürün geldi. Bu fiyat farkı varken nasıl mümkün olabiliyor bu nasıl bir kandırmaca???
1,Satıcıyı kesinlikle tavsiye etmiyorum. Ürünü yanlış aldığımı belirttim ve iade etmek istedim. Ürün iadesi kabul edilmedi ve tekrar bana geldiğinde ürün akmış ve azalmıştı. Sonrasında benim kullandığım iddia edildi. Böyle bir olayı hiç bir satıcıda yaşamadım daha önce. Kesinlikle ama kesinlikle bu satıcıyı önermiyorum.
1,Orjinal ürün göndermiyor. Kesinlikle tavsiye etmiyorum. Ürün geldiğinde ÜTS’de barkodunu kontrol edin.
1,bi faydası yok valla kremle beraber ise yariyoe
1,"17 yaşındayım ve cilt tipim karma, arkadaşlarımın önerisiyle aldım ancak hiç memnun kalmadım. Yüzümde aşırı bir şekilde sivilcelenme yaptı, cildimin hassas olduğunu düşünmüyorum ama yine de hassas ciltliyseniz kesinlikle almanızı tavsiye etmem. Annem de kuru ciltli, o da bir kere denedi ve yüzünü acıttığını söyledi. İnfluencer şişirmesi bir ürün ol"
1,Her cilde iyi gelmiyor
1,Arkadaşlar orjinal ürün değil gibi. İlk aldımda eczaneden aldım. Ürün cildime çok iyi geldi. Şuanda aldığım ise kokusu bile bambaşka yapısı başka. Yani çok üzüldğm keşke eczaneden alsaydım.
